,Node,Time,Value
147,n_10016,4,-2591.9543218938925
148,n_10016,5,-2336.3481661741694
149,n_10016,6,-2311.5281604879783
150,n_10016,7,-2477.955637795273
151,n_10016,8,-2765.359686182913
152,n_10016,9,-2828.9478762428225
153,n_10016,10,-2857.776237348418
154,n_10016,11,-3013.033111152344
155,n_10016,12,-3046.9656629481024
156,n_10016,13,-2991.4482858560427
157,n_10016,14,-3013.1445058710387
158,n_10016,15,-3099.89217761896
159,n_10016,16,-3183.68190349078
160,n_10016,17,-3253.4627390459386
161,n_10016,18,-3421.3028609412013
162,n_10016,19,-3777.890926202276
163,n_10016,20,-3817.026677149656
164,n_10016,21,-3708.540988307081
165,n_10016,22,-3635.8294594324034
166,n_10016,23,-3482.521134842277
167,n_10016,24,-3239.454624612175
168,n_10017,1,-405.93877796982525
169,n_10017,2,-406.3884845746087
170,n_10017,3,-406.5621227532581
171,n_10017,4,-373.37915801777916
172,n_10017,5,-326.55973817675607
173,n_10017,6,-321.4114073195988
174,n_10017,7,-357.2615132884637
175,n_10017,8,-409.084748958286
176,n_10017,9,-407.0040769605287
177,n_10017,10,-409.78375589958483
178,n_10017,11,-405.6050529120705
179,n_10017,12,-405.03838381024906
180,n_10017,13,-405.0739817967701
181,n_10017,14,-404.3456276391229
182,n_10017,15,-401.1210208591672
183,n_10017,16,-396.1137144237265
184,n_10017,17,-389.08274391843605
185,n_10017,18,-377.4156698758757
186,n_10017,19,-358.36698805794526
187,n_10017,20,-354.853911404021
188,n_10017,21,-362.12849040254804
189,n_10017,22,-363.57986651655847
190,n_10017,23,-370.66197112959156
191,n_10017,24,-385.93895909550747
192,n_10018,1,-1289.8397289418049
193,n_10018,2,-1347.0741466731902
194,n_10018,3,-1382.6160215302912
195,n_10018,4,-1309.0702488317866
196,n_10018,5,-1152.8157618596456
197,n_10018,6,-1138.238706936448
198,n_10018,7,-1267.211812184052
199,n_10018,8,-1433.197607521208
200,n_10018,9,-1390.8050672365407
201,n_10018,10,-1382.3854586575433
202,n_10018,11,-1336.0205481072092
203,n_10018,12,-1296.3810113796264
204,n_10018,13,-1310.0960880747584
205,n_10018,14,-1299.7851046541625
206,n_10018,15,-1271.070124161954
207,n_10018,16,-1253.9648481944214
208,n_10018,17,-1239.6602326446905
209,n_10018,18,-1178.6497195354589
210,n_10018,19,-1055.2142652115317
211,n_10018,20,-1060.3916797001423
212,n_10018,21,-1090.92422303613
213,n_10018,22,-1110.3550913695397
214,n_10018,23,-1153.570634786773
215,n_10018,24,-1247.3596596578018
216,n_10019,1,-1289.8397289418208
217,n_10019,2,-1347.0741466732218
218,n_10019,3,-1382.6160215303228
219,n_10019,4,-1309.0702488318025
220,n_10019,5,-1152.8157618596772
221,n_10019,6,-1138.2387069364795
222,n_10019,7,-1267.2118121840836
223,n_10019,8,-1433.1976075212397
224,n_10019,9,-1390.8050672365566
225,n_10019,10,-1382.3854586575592
226,n_10019,11,-1336.020548107225
227,n_10019,12,-1296.381011379658
228,n_10019,13,-1310.0960880747743
229,n_10019,14,-1299.7851046541941
230,n_10019,15,-1271.0701241619856
231,n_10019,16,-1253.964848194453
232,n_10019,17,-1239.6602326447064
233,n_10019,18,-1178.6497195354748
234,n_10019,19,-1055.2142652115476
235,n_10019,20,-1060.3916797001582
236,n_10019,21,-1090.9242230361615
237,n_10019,22,-1110.3550913695556
238,n_10019,23,-1153.570634786789
239,n_10019,24,-1247.3596596578177
240,n_10029,1,-8246.668106150915
241,n_10029,2,-7682.9590276933695
242,n_10029,3,-7244.670582375651
243,n_10029,4,-6655.2060448463635
244,n_10029,5,-6161.523055172362
245,n_10029,6,-6138.083856192896
246,n_10029,7,-6392.803812619924
247,n_10029,8,-6887.427922996053
248,n_10029,9,-7002.842612200633
249,n_10029,10,-7053.001176700941
250,n_10029,11,-7603.670617751547
251,n_10029,12,-7439.497258163878
252,n_10029,13,-6981.381607286798
253,n_10029,14,-7061.269896935013
254,n_10029,15,-7592.284004244598
255,n_10029,16,-8173.218982021078
256,n_10029,17,-8539.01138190837
257,n_10029,18,-9261.180916844069
258,n_10029,19,-10620.47862950925
259,n_10029,20,-10767.519014801415
260,n_10029,21,-10332.115916996825
261,n_10029,22,-10046.527144740148
262,n_10029,23,-9447.519755178759
263,n_10029,24,-8616.888037795647
264,n_10037,1,-8249.50781726203
265,n_10037,2,-7686.682135353955
266,n_10037,3,-7248.909102782385
267,n_10037,4,-6659.791373333458
268,n_10037,5,-6166.500295211846
269,n_10037,6,-6143.067912613061
270,n_10037,7,-6397.691886198699
271,n_10037,8,-6892.014961632209
272,n_10037,9,-7006.576810535488
273,n_10037,10,-7053.98469187824
274,n_10037,11,-7601.439536083838
275,n_10037,12,-7430.160917945934
276,n_10037,13,-6965.1047504169255
277,n_10037,14,-7043.765556518404
278,n_10037,15,-7578.582915952727
279,n_10037,16,-8166.060713720314
280,n_10037,17,-8534.854529814324
281,n_10037,18,-9260.985052385955
282,n_10037,19,-10620.76431450311
283,n_10037,20,-10767.600766896956
284,n_10037,21,-10332.77103930184
285,n_10037,22,-10048.042575526011
286,n_10037,23,-9449.958338455188
287,n_10037,24,-8620.339756289226
288,n_10038,1,-8271.406633678047
289,n_10038,2,-7715.393383775355
290,n_10038,3,-7281.595026325553
291,n_10038,4,-6695.1517543077625
292,n_10038,5,-6204.882955143858
293,n_10038,6,-6181.503137986873
294,n_10038,7,-6435.386926905674
295,n_10038,8,-6927.388530652366
296,n_10038,9,-7035.373586191962
297,n_10038,10,-7061.5692022271
298,n_10038,11,-7584.234247961719
299,n_10038,12,-7358.162467247932
300,n_10038,13,-6839.583566579644
301,n_10038,14,-6908.778467245019
302,n_10038,15,-7472.925119978722
303,n_10038,16,-8110.85875928156
304,n_10038,17,-8502.798402513292
305,n_10038,18,-9259.474617118838
306,n_10038,19,-10622.967412983377
307,n_10038,20,-10768.231209241912
308,n_10038,21,-10337.823103588033
309,n_10038,22,-10059.729025052828
310,n_10038,23,-9468.763803305703
311,n_10038,24,-8646.958150433195
312,n_10039,1,-8278.903530993412
313,n_10039,2,-7725.500871084979
314,n_10039,3,-7293.231281791459
315,n_10039,4,-6707.823342034883
316,n_10039,5,-6218.71623305679
317,n_10039,6,-6195.35624249544
318,n_10039,7,-6448.952693151226
319,n_10039,8,-6940.060108450864
320,n_10039,9,-7045.679961519009
321,n_10039,10,-7064.277946438685
322,n_10039,11,-7577.903190318573
323,n_10039,12,-7332.384964534287
324,n_10039,13,-6794.872933425366
325,n_10039,14,-6860.687141168252
326,n_10039,15,-7435.16112915102
327,n_10039,16,-8090.955473939385
328,n_10039,17,-8491.06701822679
329,n_10039,18,-9258.475355840656
330,n_10039,19,-10622.936809681869
331,n_10039,20,-10767.592600729795
332,n_10039,21,-10338.886705839102
333,n_10039,22,-10063.255616970622
334,n_10039,23,-9475.01873659681
335,n_10039,24,-8656.21554001822
336,n_10048,1,-8478.284639175563
337,n_10048,2,-7905.301644888563
338,n_10048,3,-7406.896692933016
339,n_10048,4,-6754.5801190502
340,n_10048,5,-6247.995959417256
341,n_10048,6,-6230.274759139671
342,n_10048,7,-6489.453688364949
343,n_10048,8,-6991.517276824635
344,n_10048,9,-7087.7787006026765
345,n_10048,10,-7095.991543279391
346,n_10048,11,-7607.397705659116
347,n_10048,12,-7370.739317462582
348,n_10048,13,-6814.177011593708
349,n_10048,14,-6911.898598397029
350,n_10048,15,-7559.458102112705
351,n_10048,16,-8304.573008180048
352,n_10048,17,-8750.723915317676
353,n_10048,18,-9589.957366349303
354,n_10048,19,-11025.677662233531
355,n_10048,20,-11176.459317569283
356,n_10048,21,-10731.142530874975
357,n_10048,22,-10449.53639264243
358,n_10048,23,-9840.58938883384
359,n_10048,24,-8996.901506575592
360,n_10051,1,-2297.6293020803855
361,n_10051,2,-2230.305975513779
362,n_10051,3,-2186.0710959446496
363,n_10051,4,-1983.508834218731
364,n_10051,5,-1762.3749692095862
365,n_10051,6,-1740.0843354232197
366,n_10051,7,-1892.226800787552
367,n_10051,8,-2140.0164176568906
368,n_10051,9,-2173.5469455176453
369,n_10051,10,-2192.8774380096015
370,n_10051,11,-2259.490193026384
371,n_10051,12,-2253.712482067735
372,n_10051,13,-2205.1822658646856
373,n_10051,14,-2214.145913621966
374,n_10051,15,-2256.6664125849857
375,n_10051,16,-2291.3331786694266
376,n_10051,17,-2318.338736545447
377,n_10051,18,-2390.138811655446
378,n_10051,19,-2498.468194668577
379,n_10051,20,-2502.4273067452696
380,n_10051,21,-2477.9430234067627
381,n_10051,22,-2459.362004514771
382,n_10051,23,-2405.5969333518115
383,n_10051,24,-2331.5252520241834
384,n_10052,1,-2327.0079691625606
385,n_10052,2,-2271.3385664093857
386,n_10052,3,-2238.390277600354
387,n_10052,4,-2036.839589461104
388,n_10052,5,-1814.3920440638365
389,n_10052,6,-1791.8495212480786
390,n_10052,7,-1944.9718954885896
391,n_10052,8,-2193.998488388874
392,n_10052,9,-2225.892846703823
393,n_10052,10,-2243.9657770572953
394,n_10052,11,-2307.562293662211
395,n_10052,12,-2279.4239791106106
396,n_10052,13,-2219.9003991436816
397,n_10052,14,-2227.8146548456143
398,n_10052,15,-2271.3357670378227
399,n_10052,16,-2306.244405542894
400,n_10052,17,-2341.4229064152482
401,n_10052,18,-2422.063698555315
402,n_10052,19,-2494.722674006806
403,n_10052,20,-2504.2605004842185
404,n_10052,21,-2492.9575409671816
405,n_10052,22,-2489.3919283249606
406,n_10052,23,-2438.3085728915885
407,n_10052,24,-2383.2899289189545
408,n_10053,1,-8339.318192051935
409,n_10053,2,-7807.483619413913
410,n_10053,3,-7365.419056758902
411,n_10053,4,-6764.8647161799
412,n_10053,5,-6282.09720302313
413,n_10053,6,-6261.310988641211
414,n_10053,7,-6513.510021932231
415,n_10053,8,-6998.440596331783
416,n_10053,9,-7097.020344075058
417,n_10053,10,-7106.282743869901
418,n_10053,11,-7586.471887863453
419,n_10053,12,-7361.916026796593
420,n_10053,13,-6843.383299517503
421,n_10053,14,-6922.2656363825545
422,n_10053,15,-7505.244490240842
423,n_10053,16,-8175.797873991574
424,n_10053,17,-8581.33194371319
425,n_10053,18,-9351.996295714003
426,n_10053,19,-10687.966061020752
427,n_10053,20,-10827.461878265422
428,n_10053,21,-10412.306960257092
429,n_10053,22,-10150.094264367188
430,n_10053,23,-9584.32804189555
431,n_10053,24,-8790.417575070987
432,n_10054,1,-8974.200120105323
433,n_10054,2,-8400.959178737101
434,n_10054,3,-7921.494268576013
435,n_10054,4,-7286.825260133209
436,n_10054,5,-6781.441280768112
437,n_10054,6,-6761.5109013693445
438,n_10054,7,-7021.745634073837
439,n_10054,8,-7525.171429964915
440,n_10054,9,-7628.4691538380175
441,n_10054,10,-7646.575492862998
442,n_10054,11,-8169.920567320893
443,n_10054,12,-7944.516505349845
444,n_10054,13,-7405.297249054759
445,n_10054,14,-7495.4176812492615
446,n_10054,15,-8115.7396534701575
447,n_10054,16,-8823.20330125644
448,n_10054,17,-9252.210119115138
449,n_10054,18,-10068.616260457584
450,n_10054,19,-11496.964598931356
451,n_10054,20,-11647.970550282822
452,n_10054,21,-11201.638445353923
453,n_10054,22,-10918.04368253732
454,n_10054,23,-10308.753169861287
455,n_10054,24,-9460.117466499192
456,n_10058,1,-2980.9318000022618
457,n_10058,2,-2924.3407852912655
458,n_10058,3,-2895.043645651304
459,n_10058,4,-2607.801030187088
460,n_10058,5,-2345.780731853118
461,n_10058,6,-2316.0248364255485
462,n_10058,7,-2494.6675259617164
463,n_10058,8,-2795.338049401817
464,n_10058,9,-2842.706053934126
465,n_10058,10,-2760.399238116613
466,n_10058,11,-2769.9659181942375
467,n_10058,12,-2850.240158062769
468,n_10058,13,-2816.05421098951
469,n_10058,14,-2843.0047398453285
470,n_10058,15,-2921.451911155981
471,n_10058,16,-2987.2378511904535
472,n_10058,17,-3095.553292183985
473,n_10058,18,-3375.554392269443
474,n_10058,19,-3787.3612034747885
475,n_10058,20,-3783.4278828241795
476,n_10058,21,-3654.0660978767864
477,n_10058,22,-3619.3902668430837
478,n_10058,23,-3515.3101765843076
479,n_10058,24,-3217.3879575124897
480,n_10123,1,-8646.739303590492
481,n_10123,2,-8063.820442074857
482,n_10123,3,-7565.8984445917185
483,n_10123,4,-6915.284198322642
484,n_10123,5,-6404.58288815448
485,n_10123,6,-6386.043844392184
486,n_10123,7,-6646.8209084464615
487,n_10123,8,-7152.9133147131715
488,n_10123,9,-7251.623518593697
489,n_10123,10,-7261.554333944633
490,n_10123,11,-7784.929537113633
491,n_10123,12,-7536.733379929055
492,n_10123,13,-6967.343295814118
493,n_10123,14,-7061.0359980829935
494,n_10123,15,-7712.28879057605
495,n_10123,16,-8461.222369493413
496,n_10123,17,-8910.43750595996
497,n_10123,18,-9756.775363070468
498,n_10123,19,-11212.034983577118
499,n_10123,20,-11365.4766794284
500,n_10123,21,-10912.99996835183
501,n_10123,22,-10625.938772351423
502,n_10123,23,-10006.571438097246
503,n_10123,24,-9149.513728672378
504,n_10124,1,-8646.739303590524
505,n_10124,2,-8063.820442074891
506,n_10124,3,-7565.898444591754
507,n_10124,4,-6915.284198322674
508,n_10124,5,-6404.582888154513
509,n_10124,6,-6386.043844392218
510,n_10124,7,-6646.820908446496
511,n_10124,8,-7152.913314713205
512,n_10124,9,-7251.6235185937285
513,n_10124,10,-7261.554333944665
514,n_10124,11,-7784.929537113669
515,n_10124,12,-7536.733379929089
516,n_10124,13,-6967.34329581415
517,n_10124,14,-7061.035998083028
518,n_10124,15,-7712.288790576082
519,n_10124,16,-8461.222369493447
520,n_10124,17,-8910.437505959995
521,n_10124,18,-9756.775363070503
522,n_10124,19,-11212.034983577152
523,n_10124,20,-11365.476679428433
524,n_10124,21,-10912.999968351864
525,n_10124,22,-10625.938772351454
526,n_10124,23,-10006.57143809728
527,n_10124,24,-9149.513728672413
528,n_10125,1,-8646.739303590524
529,n_10125,2,-8063.82044207489
530,n_10125,3,-7565.898444591753
531,n_10125,4,-6915.284198322673
532,n_10125,5,-6404.582888154512
533,n_10125,6,-6386.043844392217
534,n_10125,7,-6646.820908446495
535,n_10125,8,-7152.913314713204
536,n_10125,9,-7251.623518593728
537,n_10125,10,-7261.554333944664
538,n_10125,11,-7784.929537113668
539,n_10125,12,-7536.733379929088
540,n_10125,13,-6967.343295814149
541,n_10125,14,-7061.035998083027
542,n_10125,15,-7712.288790576081
543,n_10125,16,-8461.222369493447
544,n_10125,17,-8910.437505959995
545,n_10125,18,-9756.775363070503
546,n_10125,19,-11212.034983577152
547,n_10125,20,-11365.476679428433
548,n_10125,21,-10912.999968351864
549,n_10125,22,-10625.938772351454
550,n_10125,23,-10006.57143809728
551,n_10125,24,-9149.513728672413
552,n_10126,1,-8646.739303590486
553,n_10126,2,-8063.8204420748525
554,n_10126,3,-7565.898444591716
555,n_10126,4,-6915.284198322635
556,n_10126,5,-6404.582888154476
557,n_10126,6,-6386.04384439218
558,n_10126,7,-6646.820908446458
559,n_10126,8,-7152.913314713167
560,n_10126,9,-7251.62351859369
561,n_10126,10,-7261.554333944627
562,n_10126,11,-7784.92953711363
563,n_10126,12,-7536.733379929051
564,n_10126,13,-6967.343295814112
565,n_10126,14,-7061.035998082991
566,n_10126,15,-7712.2887905760435
567,n_10126,16,-8461.222369493407
568,n_10126,17,-8910.437505959955
569,n_10126,18,-9756.775363070463
570,n_10126,19,-11212.034983577112
571,n_10126,20,-11365.476679428395
572,n_10126,21,-10912.999968351825
573,n_10126,22,-10625.93877235142
574,n_10126,23,-10006.571438097242
575,n_10126,24,-9149.513728672375
576,n_10127,1,-8646.739303590533
577,n_10127,2,-8063.820442074899
578,n_10127,3,-7565.898444591762
579,n_10127,4,-6915.284198322682
580,n_10127,5,-6404.582888154521
581,n_10127,6,-6386.043844392226
582,n_10127,7,-6646.820908446504
583,n_10127,8,-7152.913314713213
584,n_10127,9,-7251.623518593737
585,n_10127,10,-7261.554333944673
586,n_10127,11,-7784.929537113677
587,n_10127,12,-7536.733379929097
588,n_10127,13,-6967.343295814158
589,n_10127,14,-7061.035998083036
590,n_10127,15,-7712.28879057609
591,n_10127,16,-8461.222369493456
592,n_10127,17,-8910.437505960004
593,n_10127,18,-9756.775363070512
594,n_10127,19,-11212.034983577161
595,n_10127,20,-11365.476679428442
596,n_10127,21,-10912.999968351873
597,n_10127,22,-10625.938772351463
598,n_10127,23,-10006.57143809729
599,n_10127,24,-9149.513728672422
600,n_10707,1,-4686.6191669476975
601,n_10707,2,-4436.739712225111
602,n_10707,3,-4253.776370042629
603,n_10707,4,-3887.539874708162
604,n_10707,5,-3560.0598485552387
605,n_10707,6,-3531.315080074923
606,n_10707,7,-3732.857868835411
607,n_10707,8,-4096.538435591975
608,n_10707,9,-4191.880290688163
609,n_10707,10,-4228.411231047464
610,n_10707,11,-4481.868281889106
611,n_10707,12,-4527.122482418427
612,n_10707,13,-4415.989443705876
613,n_10707,14,-4455.268428095832
614,n_10707,15,-4624.65084269358
615,n_10707,16,-4794.211029066979
616,n_10707,17,-4926.921365018286
617,n_10707,18,-5236.054086152211
618,n_10707,19,-5875.550471739104
619,n_10707,20,-5942.132465789255
620,n_10707,21,-5744.881621231089
621,n_10707,22,-5615.357253885744
622,n_10707,23,-5349.29982005083
623,n_10707,24,-4924.821465082321
624,n_10835,1,-1324.2890990417357
625,n_10835,2,-1319.1760687557842
626,n_10835,3,-1317.5327618750714
627,n_10835,4,-1191.2627240023921
628,n_10835,5,-1024.6224237290312
629,n_10835,6,-1006.882313180271
630,n_10835,7,-1131.651315564796
631,n_10835,8,-1317.7905810823117
632,n_10835,9,-1321.225785526724
633,n_10835,10,-1335.3334637119242
634,n_10835,11,-1326.170314511594
635,n_10835,12,-1324.8723039294846
636,n_10835,13,-1314.7603857283457
637,n_10835,14,-1313.7339828784673
638,n_10835,15,-1307.479479618176
639,n_10835,16,-1290.2178546459656
640,n_10835,17,-1260.3413157847208
641,n_10835,18,-1217.7196935068298
642,n_10835,19,-1145.149376653063
643,n_10835,20,-1124.5958755299152
644,n_10835,21,-1154.0824327282517
645,n_10835,22,-1163.2506683165695
646,n_10835,23,-1188.7978819627165
647,n_10835,24,-1243.8011598315286
648,n_10836,1,-1324.2890990417025
649,n_10836,2,-1319.1760687557535
650,n_10836,3,-1317.5327618750407
651,n_10836,4,-1191.2627240023614
652,n_10836,5,-1024.6224237289991
653,n_10836,6,-1006.8823131802391
654,n_10836,7,-1131.6513155647654
655,n_10836,8,-1317.790581082279
656,n_10836,9,-1321.2257855266932
657,n_10836,10,-1335.3334637118935
658,n_10836,11,-1326.170314511561
659,n_10836,12,-1324.8723039294518
660,n_10836,13,-1314.760385728313
661,n_10836,14,-1313.733982878426
662,n_10836,15,-1307.479479618143
663,n_10836,16,-1290.2178546459331
664,n_10836,17,-1260.3413157846876
665,n_10836,18,-1217.719693506799
666,n_10836,19,-1145.1493766530218
667,n_10836,20,-1124.595875529882
668,n_10836,21,-1154.082432728221
669,n_10836,22,-1163.2506683165388
670,n_10836,23,-1188.7978819626835
671,n_10836,24,-1243.801159831498
672,n_10875,1,-2555.6187948450456
673,n_10875,2,-2454.796371116529
674,n_10875,3,-2383.3108703311946
675,n_10875,4,-2164.155660684941
676,n_10875,5,-1941.9895969651466
677,n_10875,6,-1919.8123465225378
678,n_10875,7,-2068.0794204913473
679,n_10875,8,-2317.605260941288
680,n_10875,9,-2365.610361742556
681,n_10875,10,-2384.579085827503
682,n_10875,11,-2500.757541225353
683,n_10875,12,-2530.228612061402
684,n_10875,13,-2497.152476621264
685,n_10875,14,-2514.404812578099
686,n_10875,15,-2576.325392830511
687,n_10875,16,-2636.2183772654867
688,n_10875,17,-2690.9127672948807
689,n_10875,18,-2817.8828540487307
690,n_10875,19,-3087.973920474754
691,n_10875,20,-3119.567550537213
692,n_10875,21,-3034.30273822239
693,n_10875,22,-2982.266289914355
694,n_10875,23,-2866.1807940986173
695,n_10875,24,-2677.4762310535857
696,n_11742,1,-1835.0932887426377
697,n_11742,2,-1803.6905170596815
698,n_11742,3,-1778.8712498474795
699,n_11742,4,-1622.4276922231013
700,n_11742,5,-1436.364548483879
701,n_11742,6,-1428.5538989982456
702,n_11742,7,-1574.6439116703134
703,n_11742,8,-1799.5508291214132
704,n_11742,9,-1806.7144470198707
705,n_11742,10,-1862.8118900344316
706,n_11742,11,-1898.119462428266
707,n_11742,12,-1938.373003244678
708,n_11742,13,-1937.503757063667
709,n_11742,14,-1936.8731700428043
710,n_11742,15,-1915.795062303926
711,n_11742,16,-1873.1684916343193
712,n_11742,17,-1823.995336539971
713,n_11742,18,-1771.9172384914032
714,n_11742,19,-1741.5646151637886
715,n_11742,20,-1757.0723496638332
716,n_11742,21,-1779.3885986108348
717,n_11742,22,-1817.323758166572
718,n_11742,23,-1802.2678076312966
719,n_11742,24,-1834.628598219942
720,n_11856,1,-7367.9116587246035
721,n_11856,2,-6949.476028541519
722,n_11856,3,-6634.833680014948
723,n_11856,4,-6150.27750400608
724,n_11856,5,-5730.768368457062
725,n_11856,6,-5704.705619087617
726,n_11856,7,-5936.755485456474
727,n_11856,8,-6373.337261550947
728,n_11856,9,-6487.9531593135
729,n_11856,10,-6551.677740239873
730,n_11856,11,-6985.3177994683365
731,n_11856,12,-6972.4953628900275
732,n_11856,13,-6730.413145888615
733,n_11856,14,-6800.119546167816
734,n_11856,15,-7133.185657480159
735,n_11856,16,-7471.932151109891
736,n_11856,17,-7705.401114219111
737,n_11856,18,-8202.684825372427
738,n_11856,19,-9222.802811804828
739,n_11856,20,-9330.580955572257
740,n_11856,21,-8999.77051246275
741,n_11856,22,-8784.103336226772
742,n_11856,23,-8337.402676118945
743,n_11856,24,-7686.014796136626
744,n_12162,1,-5983.678235528428
745,n_12162,2,-5916.87604261476
746,n_12162,3,-5850.069006353063
747,n_12162,4,-5593.862523636008
748,n_12162,5,-5327.155423546467
749,n_12162,6,-5396.515425081552
750,n_12162,7,-5654.047981638878
751,n_12162,8,-6080.74715705238
752,n_12162,9,-6344.4627795588085
753,n_12162,10,-6673.643292319053
754,n_12162,11,-7061.966256418621
755,n_12162,12,-7155.54647580483
756,n_12162,13,-7160.29796237872
757,n_12162,14,-7172.442187641419
758,n_12162,15,-6996.064059069992
759,n_12162,16,-6854.0694018679715
760,n_12162,17,-6829.454622919682
761,n_12162,18,-6885.641122719459
