,Generator,Time,Value
580,Roxboro_1,5,0.0
581,Roxboro_1,6,0.0
582,Roxboro_1,7,0.0
583,Roxboro_1,8,0.0
584,Roxboro_1,9,0.0
585,Roxboro_1,10,0.0
586,Roxboro_1,11,0.0
587,Roxboro_1,12,0.0
588,Roxboro_1,13,0.0
589,Roxboro_1,14,0.0
590,Roxboro_1,15,0.0
591,Roxboro_1,16,0.0
592,Roxboro_1,17,0.0
593,Roxboro_1,18,0.0
594,Roxboro_1,19,0.0
595,Roxboro_1,20,0.0
596,Roxboro_1,21,0.0
597,Roxboro_1,22,0.0
598,Roxboro_1,23,0.0
599,Roxboro_1,24,0.0
600,Roxboro_2,1,0.0
601,Roxboro_2,2,0.0
602,Roxboro_2,3,0.0
603,Roxboro_2,4,0.0
604,Roxboro_2,5,0.0
605,Roxboro_2,6,0.0
606,Roxboro_2,7,0.0
607,Roxboro_2,8,0.0
608,Roxboro_2,9,0.0
609,Roxboro_2,10,0.0
610,Roxboro_2,11,0.0
611,Roxboro_2,12,0.0
612,Roxboro_2,13,0.0
613,Roxboro_2,14,0.0
614,Roxboro_2,15,0.0
615,Roxboro_2,16,0.0
616,Roxboro_2,17,0.0
617,Roxboro_2,18,0.0
618,Roxboro_2,19,0.0
619,Roxboro_2,20,0.0
620,Roxboro_2,21,0.0
621,Roxboro_2,22,0.0
622,Roxboro_2,23,0.0
623,Roxboro_2,24,0.0
624,Roxboro_3,1,745.2
625,Roxboro_3,2,745.2
626,Roxboro_3,3,745.2
627,Roxboro_3,4,745.2
628,Roxboro_3,5,745.2
629,Roxboro_3,6,745.2
630,Roxboro_3,7,745.2
631,Roxboro_3,8,745.2
632,Roxboro_3,9,745.2
633,Roxboro_3,10,745.2
634,Roxboro_3,11,745.2
635,Roxboro_3,12,745.2
636,Roxboro_3,13,745.2
637,Roxboro_3,14,745.2
638,Roxboro_3,15,745.2
639,Roxboro_3,16,745.2
640,Roxboro_3,17,745.2
641,Roxboro_3,18,745.2
642,Roxboro_3,19,745.2
643,Roxboro_3,20,745.2
644,Roxboro_3,21,745.2
645,Roxboro_3,22,745.2
646,Roxboro_3,23,745.2
647,Roxboro_3,24,745.2
648,Roxboro_4,1,745.2
649,Roxboro_4,2,745.2
650,Roxboro_4,3,745.2
651,Roxboro_4,4,745.2
652,Roxboro_4,5,745.2
653,Roxboro_4,6,745.2
654,Roxboro_4,7,745.2
655,Roxboro_4,8,745.2
656,Roxboro_4,9,745.2
657,Roxboro_4,10,745.2
658,Roxboro_4,11,745.2
659,Roxboro_4,12,745.2
660,Roxboro_4,13,745.2
661,Roxboro_4,14,745.2
662,Roxboro_4,15,745.2
663,Roxboro_4,16,745.2
664,Roxboro_4,17,745.2
665,Roxboro_4,18,745.2
666,Roxboro_4,19,745.2
667,Roxboro_4,20,745.2
668,Roxboro_4,21,745.2
669,Roxboro_4,22,745.2
670,Roxboro_4,23,745.2
671,Roxboro_4,24,745.2
672,UnivofNCChapelHillCogenFacility_TG3,1,0.0
673,UnivofNCChapelHillCogenFacility_TG3,2,0.0
674,UnivofNCChapelHillCogenFacility_TG3,3,0.0
