name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
GraniteFallsWalmart_1,oil,14258,2.2,34.63157895,0.836,2,4,154,2.2,1,1
HamletGeneratingFacility,ngct,28663,344,13.73,21.774,3.17,89,4011,344,1,1
HFLeeSteamElectricPlant,ngcc,6661,920,7.024506613,68.4,3.17,225,12600,920,6,6
HuntersvilleDeliveryNo2_1,oil,28471,2.2,18,0.836,2,3.4,154,2.2,1,1
JamesERogersEnergyComplex,coal,4484,1530,10.4,235.98,4.6,1200,43470,500,12,12
KingsMountainEnergyCenter,ngcc,4517,543,5.243211475,88.806,3.17,350,16359,543,6,6
LandisDeliveryNo2_1,oil,29477,2.2,18,0.836,2,154,154,2.2,1,1
LincolnCombustion_1,ngct,4099,1753,13.4,41.648,3.17,170,7672,1753,1,1
LVSutton_CT,ngcc,28666,730,7.336089691,83.98,3.17,300,15470,730,6,6
LVSutton_GT,ngct,28666,121,10.2,22.99,3.17,100,4235,121,1,1
Marshall_NC,coal,6669,2219,1018,132.43,4.6,750,24395,121.975,12,12
Mayo_1,coal,1834,763.2,6.953060785,290.016,4.6,1215,53424,267.12,12,12
MonroeGeneratingStation_1,ngct,15782,31.8,14.08699883,5.7,3.17,23,1050,31.8,1,1
MorgantonStation5_1,oil,13843,1.8,18,0.684,2,126,126,1.8,1,1
MurphyBrownLLC,oil,9870,2.4,14.32075472,0.456,2,2,84,2.4,1,1
NCSUCogen,ngct,12439,16.8,14.45027272,2.128,3.17,9,392,16.8,1,1
Ocracoke_1,oil,9864,3,10.12686567,1.14,2,5,210,3,1,1
oil_15630,oil,15630,3.6,19.63888889,0.684,2,2,126,3.6,1,1
oil_29284,oil,29284,4,18,0.684,2,2,126,4,1,1
oil_4517,oil,4517,26.5,22.6,0.646,2,2,119,26.5,1,1
oil_6954,oil,6954,8.4,19.84,0.304,2,2,56,8.4,1,1
oil_7041,oil,7041,11,17,0.38,2,2,70,11,1,1
PinevilleDelivery2_1,oil,4459,1.8,18,0.684,2,3,126,1.8,1,1
RockinghamCountyCTStation,ngct,7011,978,10.6,74.29,3.17,300,13685,978,1,1
RosemaryPowerStation,oil,10054,180,18,20.52,2,100,3780,180,1,1
Rowan_13,ngct,4473,600,13.73,75.772,3.17,250,13958,600,1,1
Rowan_45,ngcc,4473,600,8.62,74.1,3.17,300,13650,600,6,6
Roxboro_12,coal,1514,1067,10.5,156.104,4.6,1000,28756,280,12,12
Roxboro_34,coal,1514,1490,5.62,283.176,4.6,1200,52164,520,12,12
ShelbyNC_GEN,oil,4496,6,18,0.342,2,2,63,6,1,1
SherwoodHSmithJrEnergyComplex,ngcc,28663,1247,8.62,72.656,3.17,300,13384,1247,6,6
SherwoodHSmithJrEnergyComplex_CT,ngct,28663,997,13.73,75.772,3.17,240,13958,997,1,1
SmithfieldFarmlandCorpBladen,oil,7092,28.5,10.56449805,0.57,2,3,105,28.5,1,1
SmithfieldPackagedMeatsCorp,oil,9484,6.9,10.82190701,0.874,2,3,161,6.9,1,1
SmithfieldPackagedMeatsCorp_1,oil,6892,1.4,8.113207547,0.532,2,3,98,1.4,1,1
Statesville_oil,oil,10017,4,18,0.684,2,3,126,4,1,1
UnivofNCChapelHillCogenFacility_TG3,coal,4169,32,18.92863428,10.64,4.6,45,1960,5,12,12
WaterFilterPlant2_1299,oil,14783,1.8,23.69230769,0.684,2,3,126,1.8,1,1
WayneCounty,ngct,6661,980,11.56756123,74.176,3.17,300,13664,980,1,1
WHWeatherspoon_GT,oil,28662,163,48.78505032,15.086,2,65,2779,163,1,1
